1984, -3, 1998
1863, -1635, 1998
1969, -1966, 1998
1555, -1362, 1998
1049, -1062, 1998
1059, -1107, 1998
1568, -1176, 1998
1949, -651, 1998
1997, -206, 1998
-,-,-
-668, -210, 465
-662, -208, 443
-623, -126, 284
-460, 155, -385
-134, 634, -1804
-186, 1172, -1997
449, 974, -1997
1481, 635, -1997
1996, 585, -1997
1997, 701, -1758
1997, 941, -48
1997, 888, 1935
1997, 194, 1998
1997, -874, 1998
1997, -874, 1998
1997, -1377, 1998
1997, -1093, 1998
1734, -733, 1998
1734, -733, 1998
1638, -544, 1998
1693, -431, 1998
1826, -395, 1998
1979, -270, 1998
1997, -142, 1998
1997, -157, 1998
1997, -147, 1992
-,-,-
-734, -322, 372
-750, -298, 100
-798, 231, -806
-871, 1068, -1976
-349, 1548, -1997
567, 1169, -1997
1611, 692, -1997
1997, 503, -1997
1997, 523, -1606
1997, 454, -839
1997, 544, 378
1997, 806, 1909
1997, 715, 1998
1997, 715, 1998
1997, -265, 1998
1997, -1223, 1998
1997, -1184, 1998
1882, -988, 1998
1547, -1045, 1998
1218, -900, 1998
1214, -750, 1998
1299, -595, 1998
1428, -450, 1998
1692, -236, 1998
1983, -190, 1998
1997, -83, 1998
-,-,-
-202, 534, -1160
-103, 1156, -1997
581, 1093, -1997
1646, -350, -1997
1997, -452, -1997
1997, 670, -1997
1997, 1077, -1884
1997, 913, -482
1997, 592, 1330
1997, 593, 1998
1997, 304, 1998
1997, -363, 1998
1997, -638, 1998
1997, -638, 1998
1958, -387, 1998
1791, -649, 1998
1782, -621, 1998
1940, -704, 1998
1997, -502, 1998
1997, -346, 1998
1997, -65, 1998
1997, -24, 1992
1997, -63, 1439
1997, -33, 289
1996, 184, -1243
-,-,-
-775, -77, 387
-621, -40, 201
-577, 567, -961
-440, 1333, -1997
453, 1206, -1997
1473, 673, -1997
1473, 673, -1997
1993, 805, -1997
1997, 692, -1951
1997, 440, -980
1997, 226, 784
1997, 392, 1998
1997, 27, 1998
1997, -1016, 1998
1982, -1511, 1998
1685, -1148, 1998
1304, -744, 1998
882, -493, 1998
755, -410, 1998
960, -597, 1998
1242, -329, 1998
1620, -169, 1998
1983, -315, 1998
-,-,-
-738, -124, 194
-602, 185, -544
-506, 725, -1856
155, 865, -1997
1122, 402, -1997
1813, 68, -1997
1997, 382, -1991
1997, 779, -1187
1997, 543, -168
1997, 20, 841
1997, 201, 1963
1997, 160, 1998
1997, -374, 1998
1997, -374, 1998
1929, -503, 1998
1478, -397, 1998
1084, -321, 1998
759, -385, 1998
587, -263, 1998
703, -323, 1998
966, -634, 1998
1191, -625, 1998
1522, -331, 1998
1930, -435, 1998
1997, -350, 1998
1997, -68, 1997
-,-,-
-324, 1014, -1945
553, 1184, -1997
1708, 580, -1997
1997, 307, -1997
1997, 589, -1923
1997, 566, -698
1997, 195, 1276
1997, 195, 1276
1997, 180, 1998
1997, -195, 1998
1997, -999, 1998
1990, -1015, 1998
1921, -519, 1998
1568, -223, 1998
1048, -42, 1998
592, 167, 1998
360, 506, 1998
323, 682, 1998
513, 539, 1998
1046, 242, 1998
1046, 242, 1998
1737, -121, 1998
1997, -479, 1998
1997, -555, 1998
1997, -476, 1998
-,-,-
-664, -103, 503
-721, 186, -189
-722, 866, -1744
-309, 1141, -1997
445, 450, -1997
445, 450, -1997
1275, 124, -1997
1842, 440, -1993
1997, 484, -1467
1997, 166, -364
1997, -102, 1289
1997, 101, 1998
1997, 61, 1998
1997, -708, 1998
1985, -935, 1998
1765, -682, 1998
1247, -530, 1998
910, -269, 1998
808, -230, 1998
1015, -312, 1998
1446, -532, 1998
1887, -625, 1998
1997, -588, 1998
1997, -413, 1998
-,-,-
-661, -121, 80
-634, 227, -641
-602, 728, -1944
-89, 682, -1997
842, 60, -1997
1703, -92, -1997
1997, 218, -1972
1997, 218, -1972
1997, 563, -957
1997, 543, 692
1997, 716, 1980
1997, 483, 1998
1997, -182, 1998
1997, -568, 1998
1942, -674, 1998
1692, -502, 1998
1344, -487, 1998
1050, -407, 1998
911, -273, 1998
1133, -475, 1998
1564, -615, 1998
1953, -602, 1998
1997, -663, 1998
1997, -325, 1998
-,-,-
-637, -104, 253
-618, -21, -246
-552, 207, -1122
-515, 964, -1924
63, 802, -1997
754, 271, -1997
754, 271, -1997
1310, 222, -1997
1835, 230, -1997
1997, 587, -1651
1997, 398, -296
1997, 550, 1784
1997, 527, 1998
1997, -236, 1998
1997, -768, 1998
1996, -580, 1998
1884, -375, 1998
1644, -479, 1998
1461, -461, 1998
1514, -241, 1998
1731, -227, 1998
1993, -215, 1998
1997, -128, 1998
1997, 126, 1998
-,-,-
180, 427, -1664
618, 978, -1997
1543, 724, -1997
1997, -256, -1997
1997, -170, -1997
1997, 551, -1567
1997, 636, -424
1997, -209, 1178
1997, -316, 1998
1997, 158, 1998
1997, 196, 1998
1967, 229, 1998
1771, -101, 1998
1771, -101, 1998
1503, -151, 1998
1442, 453, 1998
1527, 206, 1998
1882, -434, 1998
1997, -790, 1998
1997, -503, 1998
1997, -182, 1998
1997, 183, 1972
1997, 358, 1282
1997, 399, 442
1997, 535, -127
1950, 844, -855
-,-,-
-179, 120, -1600
49, 672, -1927
663, 581, -1997
1347, 106, -1997
1736, 101, -1861
1963, 255, -1122
1972, 455, -156
1709, 898, 1490
1474, 1314, 1998
1436, 724, 1998
1692, -456, 1998
1867, -1078, 1998
1682, -894, 1998
1336, -813, 1998
993, -769, 1998
771, -688, 1998
771, -688, 1998
575, -518, 1998
458, -224, 1998
548, -139, 1998
